Image,Title,Author,Format,Rating,Price,OldPrice,ISBN,Category
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4221/9781422188613.jpg,"The First 90 Days, Updated and Expanded",Michael D. Watkins,Hardback,4.0,15.91,22.99,1422188613,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7390/9780739015575.jpg,Complete Color Coded Flash Cards,Alfred Music,Cards,0.0,5.85,5.99,0739015575,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401954703.jpg,Notes from the Universe on Love & Connection,Mike Dooley,Cards,4.5,13.14,17.0,1401954703,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5955/9781595555274.jpg,The Total Money Makeover: Classic Edition,Dave Ramsey,Hardback,4.5,15.17,26.5,1595555274,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3121/9780312117337.jpg,OSHO Zen Tarot (deck),Osho,Cards,4.5,20.71,29.3,0312117337,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5827/9781582702841.jpg,Wild Feminine,Tami-Lynn Kent,Paperback,4.0,10.81,13.9,1582702841,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5903/9781590304488.jpg,The Art Of Peace,Morihei Ueshiba,Paperback,4.0,6.65,8.8,1590304488,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447278627.jpg,You Are Here,Chris Hadfield,Paperback,4.5,15.48,19.1,1447278627,Technology-Engineering
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007351466.jpg,Scott Pilgrim and the Infinite Sadness,Bryan Lee O'Malley,Paperback,4.5,8.78,11.4,0007351466,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9843/9780984392773.jpg,Self-Therapy,Jay Earley,Paperback,4.0,22.94,24.8,0984392773,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6035/9781603588171.jpg,The New Organic Grower: 30th Anniversary Edition,Eliot Coleman,Paperback,4.5,22.55,27.0,1603588171,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7803/9781780338712.jpg,A Life Without Limits,Chrissie Wellington,Paperback,4.0,9.49,13.9,1780338712,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6220/9781622030958.jpg,Plant Spirit Medicine,Eliot Cowan,Paperback,4.5,15.2,17.0,1622030958,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7704/9780770433611.jpg,Beauty At Home,Aerin Lauder,Hardback,4.0,38.34,55.6,0770433611,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421576091.jpg,"Assassination Classroom, Vol. 3",Yusei Matsui,Paperback,4.5,6.74,8.8,1421576091,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4251/9780425186305.jpg,Purity in Death,J. D. Robb,Paperback,4.5,7.62,8.3,0425186305,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241968628.jpg,Chronicle of a Death Foretold,Gabriel Garcia Marquez,Paperback,4.0,7.21,11.4,0241968628,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4403/9781440333132.jpg,Paint Mojo - A Mixed-Media Workshop,Tracy Verdugo,Spiral bound,4.0,23.07,27.5,1440333132,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5254/9780525428084.jpg,The Inevitable,Kevin Kelly,Hardback,4.0,15.48,27.5,0525428084,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8447/9781844743704.jpg,God's Big Picture,Vaughan Roberts,Paperback,4.0,9.9,11.4,1844743704,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751539363.jpg,The Horse Whisperer,Nicholas Evans,Paperback,4.0,8.5,11.4,0751539363,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143124054.jpg,A Thousand Mornings,Mary Oliver,Paperback,4.0,12.43,17.0,0143124054,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9776/9780977648191.jpg,5 Year Diary,Tamara Shopsin,Hardback,5.0,21.24,26.5,0977648191,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7821/9781782114543.jpg,More Letters of Note,Shaun Usher,Hardback,4.0,32.46,38.6,1782114543,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486273723.jpg,Language of Flowers,Kate Greenaway,Paperback,4.0,6.48,7.0,0486273723,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7522/9780752265957.jpg,Sad Animal Facts,Brooke Barker,Hardback,4.0,10.61,12.9,0752265957,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4516/9781451654431.jpg,The Smartest Kids in the World,Amanda Ripley,Paperback,4.0,9.94,15.0,1451654431,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9032/9781903269084.jpg,Attachment in the Classroom,Heather Geddes,Paperback,4.0,28.04,30.9,1903269084,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7822/9781782214861.jpg,Beginner's Guide to Goldwork,Ruth Chamberlin,Paperback,4.5,11.73,12.4,1782214861,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8494/9781849494724.jpg,Home Comforts,James Martin,Hardback,4.5,21.6,24.0,1849494724,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3352/9780335243327.jpg,How to Fix Your Academic Writing Trouble: A Practical Guide,Inger Mewburn,Paperback,4.5,28.74,30.9,0335243327,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401902193.jpg,I Can Do It,Louise Hay,Hardback,4.0,13.49,19.1,1401902193,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140444131.jpg,Natural History,Pliny The Elder,Paperback,4.0,14.11,16.0,0140444131,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4514/9780451461520.jpg,Claimed By Shadow,Karen Chance,Paperback,4.0,7.72,8.3,0451461520,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408808832.jpg,Herbs,Nikki Duffy,Hardback,4.0,17.43,21.1,1408808832,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6034/9781603424684.jpg,Hand Dyeing Yarn and Fleece,Gail Callahan,Hardback,4.5,15.46,16.95,1603424684,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8453/9781845336899.jpg,"The World Atlas of Wine, 7th Edition",Hugh Johnson,Hardback,4.5,49.27,52.0,1845336899,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7815/9781781571040.jpg,"The 1,000 Dot-to-Dot Book",THOMAS PAVITTE,Paperback,4.5,9.8,12.4,1781571040,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141184944.jpg,Silent Spring,Rachel Carson,Paperback,4.0,9.72,12.4,0141184944,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8466/9781846683954.jpg,The Decision Book,Mikael Krogerus,Hardback,3.5,9.66,12.4,1846683954,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4463/9781446304518.jpg,Vintage Caravan Style,Lisa Mora,Paperback,3.0,13.36,20.1,1446304518,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6797/9780679752554.jpg,Discipline And Punish,Michel Foucault,Paperback,4.0,14.24,17.0,0679752554,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8880/9781888009194.jpg,Euclid's Elements,Euclid,Paperback,4.5,19.71,29.99,1888009194,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6010/9781601064936.jpg,Knock Knock What I Love About You Fill in the Love Journal,Knock Knock,Notebook / blank book,4.5,5.99,9.0,1601064936,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7352/9780735216020.jpg,Healing Mushrooms,Tero Isokauppila,Paperback,4.5,10.16,15.2,0735216020,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5452/9780545200783.jpg,"Scholastic Success with Writing, Grade 2",Scholastic,Paperback,4.5,5.95,6.2,0545200783,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8479/9781847979537.jpg,Mercedes-Benz W124,James Taylor,Hardback,3.0,28.92,30.9,1847979537,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471172069.jpg,My Diarrhe,Miranda Sings,Hardback,4.0,16.06,21.1,1471172069,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0716/9780071626965.jpg,"Understanding Flight, Second Edition",David W. Anderson,Paperback,4.5,33.4,42.79,0071626965,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9068/9781906833114.jpg,Worlds in Collision,Immanuel Velikovsky,Paperback,4.0,16.85,22.99,1906833114,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9788/4977/9788497785297.jpg,Nuevo Espanol en Marcha Basico : Student Book + CD,Viudez Francisca Castro,Mixed media product,1.5,45.27,56.36,8497785297,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509874293.jpg,The Fallen,David Baldacci,Paperback,4.0,9.99,11.4,1509874293,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1191/9781119177173.jpg,Getting Started with Coding,Camille McCue,Paperback,3.5,8.37,9.1,1119177173,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9378/9781937870034.jpg,Wilma Jean the Worry Machine Activity and Idea Book,Julia Cook,Paperback,5.0,8.58,9.5,1937870034,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9788/8673/9788867320455.jpg,Moleskine Volant Extra Small Plain Black 2-set,Moleskine,Hardback,0.0,5.79,5.9,8867320455,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3163/9780316371247.jpg,Sword Art Online 1: Aincrad (light novel),Reki Kawahara,Paperback,4.5,9.79,12.9,0316371247,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8573/9780857331144.jpg,Ford GT40 Manual,Gordon Bruce,Hardback,4.0,24.37,30.9,0857331144,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408832301.jpg,Woolgathering,Patti Smith,Hardback,4.0,11.67,16.0,1408832301,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5961/9780596159900.jpg,Head First HTML and CSS,Elisabeth Robson,Paperback,4.5,28.73,45.0,0596159900,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8435/9781843583783.jpg,One Direction A-Z,Sarah Oliver,Paperback,4.5,6.81,9.8,1843583783,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8995/9783899556582.jpg,Paris,Monocle,Hardback,4.0,16.13,18.0,3899556582,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571323883.jpg,QI: Advanced Banter,John Lloyd,Paperback,4.0,9.31,12.9,0571323883,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5791/9781579129491.jpg,The Secret Language Of Color,Arielle Eckstut,Hardback,4.0,24.27,25.95,1579129491,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1997/9780199737499.jpg,Counterinsurgency,David J Kilcullen,Paperback,4.0,14.95,16.0,0199737499,Technology-Engineering
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9728/9780972860314.jpg,The Ordinary Parent's Guide to Teaching Reading,Jessie Wise,Paperback,4.0,23.5,29.0,0972860314,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5872/9781587205590.jpg,CCNP Routing and Switching ROUTE 300-101 Official Cert Guide,Kevin Wallace,Mixed media product,4.0,40.92,49.5,1587205590,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0625/9780062507624.jpg,Sacred Path Cards,Jamie Sams,Hardback,4.5,24.82,34.5,0062507624,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751573763.jpg,A Rule Against Murder,Louise Penny,Paperback,4.0,8.36,11.4,0751573763,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8129/9780812988406.jpg,When Breath Becomes Air,Paul Kalanithi,Hardback,4.5,17.41,25.2,0812988406,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7225/9780722525661.jpg,New Active Birth,Janet Balaskas,Paperback,4.0,14.35,18.0,0722525661,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4465/9780446557313.jpg,My Father's Daughter,Dr Gwyneth Paltrow,Hardback,3.5,31.49,32.4,0446557313,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751535662.jpg,Scar Tissue,Anthony Kiedis,Paperback,4.0,10.66,13.9,0751535662,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5824/9781582407753.jpg,The Walking Dead Volume 2: Miles Behind Us,Robert Kirkman,Paperback,4.0,12.27,14.0,1582407753,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4408/9780440869962.jpg,The Hunters (Brotherband Book 3),John Flanagan,Paperback,4.5,8.86,10.3,0440869962,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1418/9780141807157.jpg,My Completely Best Story Collection,Lauren Child,CD-Audio,4.0,7.57,11.5,0141807157,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9065/9781906525804.jpg,Origami for Children,Mari Ono,Paperback,4.0,14.44,16.0,1906525804,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3933/9780393352146.jpg,Between You & Me,Mary Norris,Paperback,3.5,13.18,15.0,0393352146,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3160/9780316073912.jpg,"Yotsuba&!, Vol. 4",Kiyohiko Azuma,Paperback,4.5,9.63,12.4,0316073912,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5824/9781582437026.jpg,Slow Death by Rubber Duck,Rick Smith,Paperback,4.0,12.09,16.0,1582437026,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5800/9781580082983.jpg,Secrets Of The Sommeliers,Jordan MacKay,Hardback,4.0,24.97,33.0,1580082983,Technology-Engineering
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5930/9781593077440.jpg,Berserk Volume 19,Kentaro Miura,Paperback,4.5,12.54,15.0,1593077440,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1424/9780142414828.jpg,Revolting Rhymes,Roald Dahl,Paperback,4.0,7.7,8.3,0142414828,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9163/9780916365868.jpg,Thinking Contemporary Curating,Dr Terry Smith,Paperback,3.5,18.25,19.6,0916365868,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408869000.jpg,River Cottage Much More Veg,Hugh Fearnley-Whittingstall,Hardback,4.5,27.45,31.5,1408869000,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7812/9781781254172.jpg,Lingo,Gaston Dorren,Paperback,4.0,9.4,14.0,1781254172,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4654/9781465419651.jpg,The Science Book,DK,Hardback,4.0,21.63,24.2,1465419651,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6034/9781603429993.jpg,Circular Knitting Workshop,Margaret Radcliffe,Paperback,4.0,19.94,21.95,1603429993,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141977812.jpg,Quantum Mechanics: The Theoretical Minimum,Leonard Susskind,Paperback,4.5,10.0,12.4,0141977812,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4013/9781401307455.jpg,Scar Tissue,Anthony Kiedis,Paperback,4.0,14.1,17.0,1401307455,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7356/9780735605350.jpg,Software Estimation,Steve McConnell,Paperback,4.0,37.75,41.7,0735605350,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5458/9780545852500.jpg,Guts,Raina Telgemeier,Hardback,4.5,11.87,12.9,0545852500,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1995/9780199552405.jpg,Dialogues and Essays,Seneca,Paperback,4.5,8.73,12.4,0199552405,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9051/9781905113514.jpg,Animation in Sugar: Take 2,Frankie New,Hardback,4.5,28.99,30.9,1905113514,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9058/9781905862689.jpg,Make Your Own Skin Care Products,Sally Hornsey,Paperback,4.0,13.39,18.0,1905862689,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8440/9781844084807.jpg,The Bolter,Frances Osborne,Paperback,3.5,8.66,12.4,1844084807,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8830/9781883010874.jpg,Gossamer Webs Design Collection,Galina Khmeleva,Paperback,4.0,10.34,10.99,1883010874,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751567762.jpg,Every Breath,Nicholas Sparks,Paperback,4.0,16.04,17.0,0751567762,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6323/9781632367051.jpg,Wotakoi: Love Is Hard For Otaku 2,Fujita,Paperback,4.5,14.28,18.0,1632367051,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091943165.jpg,Eddy Merckx: The Cannibal,Daniel Friebe,Paperback,4.0,13.84,16.0,0091943165,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140424393.jpg,Paradise Lost,John Milton,Paperback,4.0,9.97,10.3,0140424393,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421587189.jpg,"Black Clover, Vol. 1",Yuki Tabata,Paperback,4.0,6.74,8.8,1421587189,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7112/9780711231702.jpg,The Polytunnel Book,Joyce Russell,Paperback,4.0,17.68,21.5,0711231702,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3160/9780316042789.jpg,Lunch in Paris,Elizabeth Bard,Paperback,3.5,13.93,16.0,0316042789,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4419/9781441971784.jpg,How Apollo Flew to the Moon,W. David Woods,Paperback,4.5,35.27,42.05,1441971784,Technology-Engineering
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4493/9781449394097.jpg,SQL Pocket Guide,Jonathan Gennick,Paperback,4.0,12.07,18.0,1449394097,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0992/9780099225614.jpg,Small Is Beautiful,E. F. Schumacher,Paperback,4.0,9.97,12.4,0099225614,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447281535.jpg,Demelza,Winston Graham,Paperback,4.0,8.0,10.3,1447281535,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1995/9780199537082.jpg,On the Genealogy of Morals,Friedrich Nietzsche,Paperback,4.0,7.01,10.3,0199537082,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5634/9780563472582.jpg,FRENCH EXPERIENCE 1 CDS 1-4 NEW EDITION,Marie-Therese Bougard,CD-Audio,4.0,19.95,33.0,0563472582,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1986/9780198610052.jpg,Pocket Oxford Latin Dictionary,Grocyn Lecturer James Morwood,Paperback,4.0,12.85,16.0,0198610052,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3079/9780307931474.jpg,Escape From Mr. Lemoncello's Library,Chris Grabenstein,Paperback,4.0,6.18,8.3,0307931474,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241973844.jpg,The Art of Gathering,Priya Parker,Paperback,4.0,10.02,12.4,0241973844,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5903/9781590301319.jpg,Yoga Therapy,A.G. Mohan,Paperback,4.0,22.7,29.9,1590301319,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6006/9781600610868.jpg,An Illustrated Life,Danny Gregory,Paperback,3.5,16.5,21.1,1600610868,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4919/9781491948965.jpg,The Art of SEO 3e,Eric Enge,Paperback,4.0,42.22,54.0,1491948965,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007419494.jpg,The Hidden Child,Camilla Läckberg,Paperback,4.0,10.32,11.4,0007419494,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007509119.jpg,A Darkness at Sethanon,Raymond E. Feist,Paperback,4.0,9.99,11.4,0007509119,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509842094.jpg,The Bikini Body 28-Day Healthy Eating & Lifestyle Guide,Kayla Itsines,Paperback,4.0,17.78,23.0,1509842094,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0999/9780099908401.jpg,The Old Man and the Sea,Ernest Hemingway,Paperback,4.0,6.75,9.5,0099908401,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471165825.jpg,The Sun and Her Flowers,Rupi Kaur,Paperback,4.0,10.76,17.0,1471165825,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8610/9781861089700.jpg,Granny Squares,Susan Pinner,Paperback,4.5,12.56,18.0,1861089700,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8483/9781848312333.jpg,Waterloo,Professor Jeremy Black,Paperback,3.5,5.08,12.4,1848312333,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6233/9781623367589.jpg,The Code of the Extraordinary Mind,Vishen Lakhiani,Paperback,4.0,13.21,17.0,1623367589,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3757/9780375760396.jpg,"Botany of Desire, the",Michael Pollan,Paperback,4.0,11.67,17.0,0375760396,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0620/9780062068651.jpg,The Taming of Ryder Cavanagh,Stephanie Laurens,Paperback,4.0,7.85,8.3,0062068651,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5930/9781593075019.jpg,Berserk Volume 14,Kentaro Miura,Paperback,4.5,11.66,15.0,1593075019,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3565/9780356500843.jpg,Ender's Game,Orson Scott Card,Paperback,4.5,7.65,11.4,0356500843,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4052/9781405290999.jpg,The Magic Misfits,Neil Patrick Harris,Paperback,4.0,6.84,8.8,1405290999,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9788/8837/9788883704925.jpg,Moleskine Ruled Cahier - Kraft Cover (3 Set),Moleskine,Paperback,4.5,5.5,6.9,8883704925,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7824/9781782434344.jpg,The Queen's English,Dr Bernard C. Lamb,Paperback,4.0,7.07,9.5,1782434344,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4625/9781462507894.jpg,"Taking Charge of ADHD, Third Edition",Russell A. Barkley,Paperback,4.0,15.37,18.0,1462507894,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091937515.jpg,Helmet for my Pillow,Robert Leckie,Paperback,4.0,10.07,12.9,0091937515,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5639/9781563925542.jpg,Jeep Grand Cherokee (93 - 04),Haynes,Paperback,4.0,22.6,27.5,1563925542,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7528/9780752866192.jpg,Asterix: Asterix in Britain,Rene Goscinny,Paperback,4.5,7.44,10.3,0752866192,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9292/9781929242351.jpg,Canine Body Language,Brenda Aloff,Paperback,4.5,27.35,37.0,1929242351,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9112/9781911274049.jpg,Sorry Bro!,Ben Phillips Media Limited,Hardback,4.5,17.75,20.0,1911274049,Computing
